Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
5.165077,,Cancel,177475619,,,-1000,,,
5.166119,,Cancel,177475507,,,-130,,,
5.166138,,Cancel,177459511,,,-1000,,,
5.166139,,Cancel,177475351,,,-200,,,
5.167334,,Insert,177478079,0,A,1000,152000,G,
5.169951,,Cancel,177476619,,,-8000,,,
5.16999,,Insert,177478463,0,B,1000,146800,G,
5.17037,,Insert,177478507,0,B,8000,146800,G,
5.170861,,Cancel,177476879,,,-1000,,,
5.171549,,Insert,177478943,0,B,1000,146600,G,
5.171857,,Cancel,177478943,,,-1000,,,
5.171891,,Insert,177479023,0,B,1000,146700,G,
5.172144,,Cancel,177476791,,,-2000,,,
5.172144,,Insert,177479067,0,B,2000,112900,G,
5.173201,,Cancel,177479067,,,-2000,,,
5.173201,,Insert,177479179,0,B,2000,112800,G,
5.182926,,Cancel,177475215,,,-1000,,,
5.182931,,Insert,177479591,0,B,1000,146800,G,
5.182962,,Insert,177479603,0,A,1000,147100,G,
5.183101,,Insert,177479639,0,B,1000,146200,G,
5.183112,,Cancel,177436491,,,-8000,,,
5.183166,,Cancel,177475539,,,-400,,,
5.183225,,Insert,177479671,0,A,400,147100,G,
5.183611,,Insert,177479695,0,B,1000,146600,G,
5.183647,,Cancel,177473743,,,-1000,,,
5.183904,,Cancel,177479695,,,-1000,,,
5.193442,,Cancel,177478463,,,-1000,,,
5.196774,,Insert,177480907,0,A,1000,147100,G,
5.196774,,Insert,177480911,0,A,8000,147000,G,
5.197085,,Cancel,177479671,,,-400,,,
5.197133,,Cancel,177478507,,,-8000,,,
5.200986,,Insert,177481147,0,B,8000,146800,G,
5.204998,,Cancel,177479591,,,-1000,,,
5.205058,,Insert,177481495,0,A,400,147000,G,
5.205086,,Cancel,177481147,,,-8000,,,
5.205842,,Cancel,177475567,,,-1000,,,
5.206046,,Insert,177481551,0,B,1000,146800,G,
5.211244,,Insert,177481691,0,B,8000,146800,G,
5.296282,,Cancel,7028096,,,-10000,,,
5.296282,,Cancel,7028097,,,-10000,,,
5.296282,,Insert,7028098,1,A,10000,147500,G,
5.296282,,Insert,7028099,1,B,10000,146300,G,
5.310656,,Cancel,177480907,,,-1000,,,
5.311115,,Cancel,177480911,,,-8000,,,
5.311188,,Cancel,177481495,,,-400,,,
5.311245,,Insert,177483887,0,A,400,147100,G,
5.311499,,Insert,177483919,0,B,1000,146600,G,
5.311792,,Cancel,177483919,,,-1000,,,
5.320354,,Insert,177484195,0,B,1000,146800,G,
5.32093,,Cancel,177475527,,,-1000,,,
5.320958,,Insert,177484323,0,A,1000,147400,G,
5.32096,,Insert,177484331,0,A,2000,148000,G,
5.320994,,Insert,177484335,0,A,1000,147100,G,
5.321008,,Cancel,177475787,,,-2000,,,
5.321008,,Insert,177484339,0,A,2000,181700,G,
5.321019,,Insert,177484343,0,A,1000,147100,G,
5.321021,,Insert,177484347,0,A,1000,147100,G,
5.324881,,Insert,177484531,0,B,750,146800,G,
5.32493,,Insert,177484535,0,B,1000,146800,G,
5.324941,,Insert,177484543,0,B,8000,146800,G,
5.324959,,Insert,177484551,0,A,1000,147200,G,
5.325292,,Cancel,177479639,,,-1000,,,
5.325305,,Insert,177484587,0,B,2000,146900,G,
5.325327,,Cancel,177484543,,,-8000,,,
5.325338,,Insert,177484595,0,B,3000,146700,G,
5.32534,,Cancel,177475655,,,-3000,,,
5.325356,,Cancel,177431451,,,-2000,,,
5.325377,,Cancel,177479179,,,-2000,,,
5.325377,,Insert,177484603,0,B,2000,112900,G,
5.326137,,Insert,177484627,0,B,1000,146600,G,
5.33622,,Insert,177485111,0,B,2000,146900,G,
5.336251,,Insert,177485119,0,B,1000,146900,G,
5.336279,,Insert,177485127,0,B,1000,146900,G,
5.336459,,Cancel,177484343,,,-1000,,,
5.33657,,Cancel,177431267,,,-2000,,,
5.336601,,Cancel,177484347,,,-1000,,,
5.337188,,Cancel,177458739,,,-1000,,,
5.337536,,Insert,177485299,0,B,1000,146800,G,
5.339697,,Insert,177485363,0,B,8000,146900,G,
5.339724,,Insert,177485367,0,B,1000,146900,G,
5.34111,,Cancel,177485119,,,-1000,,,
5.341374,,Cancel,177485367,,,-1000,,,
5.344233,,Cancel,177485111,,,-2000,,,
5.344233,,Insert,177485435,0,B,1000,146900,G,
5.34424,,Cancel,177485363,,,-8000,,,
5.354951,,Cancel,177455059,,,-1000,,,
5.366452,,Insert,177487567,0,B,1000,146900,G,
5.366947,,Insert,177487671,0,B,8000,146900,G,
5.369786,,Insert,177488667,0,B,1000,146500,G,
5.37431,,Cancel,177475595,,,-1000,,,
5.375735,,Insert,177489107,0,A,1000,147200,G,
5.375885,,Cancel,177487671,,,-8000,,,
5.376309,,Insert,177489339,0,B,8000,146900,G,
5.376335,,Cancel,177489107,,,-1000,,,
5.376564,,Cancel,177475359,,,-2000,,,
5.376564,,Cancel,177479603,,,-1000,,,
5.376568,,Cancel,177484195,,,-1000,,,
5.376627,,Insert,177489659,0,A,1000,147200,G,
5.377089,,Insert,177490287,0,B,1000,146900,G,
5.377373,,Insert,177490455,0,B,8000,146900,G,
5.377403,,Cancel,177484335,,,-1000,,,
5.377545,,Cancel,177415359,,,-1000,,,
5.377559,,Cancel,177490455,,,-8000,,,
5.377572,,Cancel,177393819,,,-8000,,,
5.377608,,Insert,177490767,0,B,750,146900,G,
5.377651,,Insert,177490819,0,B,1000,146300,G,
5.377704,,Cancel,177490819,,,-1000,,,
5.377743,,Insert,177490887,0,B,1000,146700,G,
5.377808,,Cancel,177484603,,,-2000,,,
5.377808,,Insert,177490927,0,B,2000,113000,G,
5.377808,,Insert,177490935,0,B,1000,147000,G,
5.37784,,Insert,177490943,0,B,3000,146800,G,
5.377843,,Cancel,177484595,,,-3000,,,
5.377851,,Insert,177490955,0,B,2000,147000,G,
5.377886,,Cancel,177415083,,,-2000,,,
5.377904,,Cancel,177483887,,,-400,,,
5.377965,,Insert,177491107,0,A,1000,147500,G,
5.377968,,Insert,177491119,0,B,1000,147000,G,
5.378036,,Insert,177491199,0,A,2000,148100,G,
5.378159,,Cancel,177484339,,,-2000,,,
5.378159,,Insert,177491363,0,A,2000,181800,G,
5.378218,,Insert,177491427,0,B,1000,147000,G,
5.378307,,Insert,177491559,0,A,1000,147100,G,
5.378348,,Cancel,177491199,,,-2000,,,
5.378348,,Insert,177491631,0,A,3000,147400,G,
5.378367,,Insert,177491667,0,A,400,147200,G,
5.378399,,Cancel,177491107,,,-1000,,,
5.378399,,Cancel,177491427,,,-1000,,,
5.378534,,Cancel,177491363,,,-2000,,,
5.378534,,Insert,177491831,0,A,2000,181700,G,
5.378649,,Cancel,177491119,,,-1000,,,
5.37919,,Cancel,177491667,,,-400,,,
5.37967,,Cancel,177453675,,,-1000,,,
5.380618,,Cancel,177458779,,,-1000,,,
5.380674,,Insert,177493527,0,A,1000,148400,G,
5.382429,,Cancel,177458767,,,-1000,,,
5.383116,,Insert,177494351,0,B,1000,147000,G,
5.383232,,Cancel,177494351,,,-1000,,,
5.383261,,Cancel,177491559,,,-1000,,,
5.383313,,Insert,177494471,0,A,1000,147500,G,
5.383313,,Insert,177494479,0,B,1000,147000,G,
5.38332,,Insert,177494487,0,A,1000,147200,G,
5.383346,,Insert,177494499,0,A,2000,148100,G,
5.38336,,Cancel,177491831,,,-2000,,,
5.38336,,Insert,177494511,0,A,2000,181800,G,
5.383468,,Cancel,177389723,,,-8000,,,
5.383473,,Cancel,177484551,,,-1000,,,
5.383473,,Cancel,177491631,,,-3000,,,
5.383476,,Cancel,177489659,,,-1000,,,
5.383522,,Insert,177494595,0,B,8000,147000,G,
5.383522,,Cancel,177459891,,,-8000,,,
5.383524,,Insert,177494599,0,B,1000,147000,G,
5.383567,,Cancel,177494487,,,-1000,,,
5.383624,,Insert,177494675,0,A,400,147300,G,
5.38415,,Cancel,177378191,,,-1000,,,
5.384188,,Cancel,177490927,,,-2000,,,
5.384188,,Insert,177495075,0,B,2000,113100,G,
5.384278,,Insert,177495127,0,B,1000,146400,G,
5.384686,,Cancel,177495075,,,-2000,,,
5.384686,,Insert,177495403,0,B,2000,113000,G,
5.38471,,Cancel,177495127,,,-1000,,,
5.384958,,Insert,177495499,0,B,1000,146400,G,
5.386037,,Cancel,177458775,,,-1000,,,
5.388273,,Cancel,177478079,,,-1000,,,
5.388922,,Insert,177496343,0,A,1000,152200,G,
5.389514,,Cancel,177475731,,,-1000,,,
5.389697,,Insert,177496423,0,A,3000,147300,G,
5.391729,,Insert,177496863,0,A,1000,147300,G,
5.391817,,Cancel,177494595,,,-8000,,,
5.403992,,Cancel,177496863,,,-1000,,,
5.404927,,Insert,177498671,0,A,1000,147300,G,
5.421998,,Cancel,177498671,,,-1000,,,
5.447327,,Insert,177501511,0,B,8000,147000,G,
5.447331,,Insert,177501515,0,A,8000,147400,G,
5.44735,,Insert,177501527,0,B,760,147000,G,
5.447441,,Cancel,177501527,,,-760,,,
5.447878,,Cancel,177490287,,,-1000,,,
5.447885,,Insert,177501747,0,B,1000,147000,G,
5.447991,,Cancel,177495499,,,-1000,,,
5.44802,,Insert,177501847,0,B,1000,145600,G,
5.448094,,Cancel,177495403,,,-2000,,,
5.448094,,Insert,177501975,0,B,2000,113100,G,
5.448894,,Insert,177502407,0,B,2000,147100,G,
5.448954,,Insert,177502411,0,A,400,147200,G,
5.448974,,Cancel,177494675,,,-400,,,
5.448981,,Cancel,177377927,,,-2000,,,
5.449371,,Cancel,177502407,,,-2000,,,
5.449406,,Insert,177502563,0,B,2000,146100,G,
5.450976,,Cancel,177501975,,,-2000,,,
5.450976,,Insert,177503099,0,B,2000,113000,G,
5.451351,,Insert,177503263,0,B,1000,146400,G,
5.463339,,Cancel,177501747,,,-1000,,,
5.463397,,Cancel,177502411,,,-400,,,
5.463434,,Insert,177504463,0,A,1000,148700,G,
5.463529,,Insert,177504471,0,A,1000,147300,G,
5.463627,,Cancel,177501511,,,-8000,,,
5.475024,,Insert,177504975,0,A,8000,147200,G,
5.475233,,Cancel,177504471,,,-1000,,,
5.47533,,Insert,177505007,0,B,8000,147000,G,
5.483298,,Amend,177490955,,,-1000,,,
5.484359,,Cancel,177505007,,,-8000,,,
5.484359,,Cancel,177504975,,,-8000,,,
5.484386,,Insert,177505359,0,A,1000,147300,G,
5.484414,,Insert,177505367,0,A,400,147200,G,
5.492423,,Insert,177505843,0,A,8000,147200,G,
5.492468,,Cancel,177494479,,,-1000,,,
5.493006,,Cancel,177501847,,,-1000,,,
5.493073,,Cancel,177490887,,,-1000,,,
5.542421,,Insert,177507247,0,B,1000,145500,G,
5.543877,,Cancel,177494599,,,-1000,,,
5.555328,,Cancel,177490767,,,-750,,,
5.555329,,Insert,177507419,0,A,760,147200,G,
5.555354,,Cancel,177490935,,,-1000,,,
5.555359,,Insert,177507427,0,A,1000,147200,G,
5.555365,,Insert,177507431,0,A,1000,147200,G,
5.555388,,Cancel,177490955,,,-1000,,,
5.555425,,Insert,177507439,0,A,1000,147500,G,
5.555729,,Insert,177507451,0,A,1000,147200,G,
5.555733,,Insert,177507455,0,B,2000,146000,G,
5.560668,,Insert,177507599,0,B,1000,146900,G,
5.561277,,Cancel,177507451,,,-1000,,,
5.561452,,Cancel,177503099,,,-2000,,,
5.561452,,Insert,177507683,0,B,2000,112900,G,
5.56173,,Insert,177507763,0,B,1000,146300,G,
5.563495,,Cancel,177496423,,,-3000,,,
5.563497,,Insert,177507895,0,A,8000,147100,G,
5.563504,,Insert,177507903,0,A,1000,147200,G,
5.563532,,Insert,177507919,0,A,2000,147200,G,
5.563538,,Insert,177507923,0,A,3000,147400,G,
5.563561,,Insert,177507943,0,A,400,147100,G,
5.563577,,Cancel,177494511,,,-2000,,,
5.563577,,Insert,177507947,0,A,2000,181700,G,
5.563577,,Cancel,177505367,,,-400,,,
5.563602,,Cancel,177494471,,,-1000,,,
5.563604,,Cancel,177494499,,,-2000,,,
5.563895,,Cancel,177485435,,,-1000,,,
5.563915,,Cancel,177489339,,,-8000,,,
5.563977,,Cancel,177490943,,,-3000,,,
5.564219,,Cancel,177507599,,,-1000,,,
5.564339,,Insert,177508171,0,A,2000,147300,G,
5.564347,,Insert,177508179,0,A,1000,147400,G,
5.564482,,Cancel,177504463,,,-1000,,,
5.564484,,Insert,177508255,0,A,1000,148600,G,
5.564606,,Cancel,177484627,,,-1000,,,
5.564821,,Cancel,177485127,,,-1000,,,
5.564833,,Cancel,177487567,,,-1000,,,
5.564881,,Cancel,177481691,,,-8000,,,
5.564893,,Insert,177508531,0,A,1000,147100,G,
5.564929,,Insert,177508563,0,A,1000,147100,G,
5.565011,,Cancel,177507247,,,-1000,,,
5.565022,,Insert,177508615,0,A,1000,147400,G,
5.565228,,Cancel,177484587,,,-2000,,,
5.565261,,Insert,177508811,0,A,1000,147100,G,
5.565307,,Insert,177508847,0,B,2000,145900,G,
5.565392,,Cancel,177484531,,,-750,,,
5.565392,,Insert,177508939,0,A,760,147100,G,
5.565395,,Cancel,177508615,,,-1000,,,
5.565467,,Cancel,177508939,,,-760,,,
5.565478,,Insert,177509011,0,B,1000,146600,G,
5.565478,,Insert,177509015,0,B,760,146800,G,
5.565512,,Cancel,177488667,,,-1000,,,
5.565565,,Cancel,177509015,,,-760,,,
5.565573,,Insert,177509135,0,A,760,147100,G,
5.565766,,Cancel,177509011,,,-1000,,,
5.565819,,Insert,177509247,0,A,1000,147400,G,
5.565958,,Cancel,177485299,,,-1000,,,
5.566165,,Cancel,177507919,,,-2000,,,
5.56617,,Insert,177509383,0,A,8000,147000,G,
5.566203,,Insert,177509403,0,A,3000,147200,G,
5.566203,,Cancel,177507923,,,-3000,,,
5.566209,,Cancel,177484331,,,-2000,,,
5.566221,,Cancel,177484323,,,-1000,,,
5.566221,,Insert,177509411,0,A,1000,147100,G,
5.566273,,Cancel,177507947,,,-2000,,,
5.566273,,Insert,177509455,0,A,2000,181600,G,
5.566306,,Insert,177509459,0,B,1000,146700,G,
5.566315,,Cancel,177509247,,,-1000,,,
5.566458,,Insert,177509551,0,A,400,147000,G,
5.566492,,Cancel,177484535,,,-1000,,,
5.56663,,Cancel,177507943,,,-400,,,
5.566689,,Cancel,177507683,,,-2000,,,
5.566689,,Insert,177509631,0,B,2000,112800,G,
5.566902,,Insert,177509699,0,B,1000,146200,G,
5.567094,,Cancel,177475267,,,-1000,,,
5.567664,,Insert,177509899,0,B,1000,146500,G,
5.569572,,Cancel,177496343,,,-1000,,,
5.570492,,Insert,177510263,0,A,1000,152000,G,
5.571573,,Cancel,177508531,,,-1000,,,
5.571576,,Insert,177510299,0,A,1000,147000,G,
5.572866,,Cancel,177508255,,,-1000,,,
5.572875,,Insert,177510363,0,A,1000,148500,G,
5.574944,,Cancel,177509411,,,-1000,,,
5.574953,,Cancel,177509383,,,-8000,,,
5.575008,,Cancel,177509551,,,-400,,,
5.575062,,Cancel,177509403,,,-3000,,,
5.575322,,Cancel,177510299,,,-1000,,,
5.575389,,Cancel,177510363,,,-1000,,,
5.575397,,Insert,177510619,0,A,1000,147100,G,
5.575408,,Insert,177510627,0,A,2000,148000,G,
5.575539,,Insert,177510635,0,A,1000,147400,G,
5.575768,,Cancel,177509455,,,-2000,,,
5.575768,,Insert,177510651,0,A,2000,181700,G,
5.577037,,Insert,177510719,0,A,8000,147000,G,
5.577041,,Insert,177510727,0,A,1000,147100,G,
5.577077,,Insert,177510739,0,A,3000,147200,G,
5.577119,,Cancel,177510651,,,-2000,,,
5.577119,,Insert,177510743,0,A,2000,181600,G,
5.577147,,Cancel,177510635,,,-1000,,,
5.577166,,Cancel,177510627,,,-2000,,,
5.583149,,Cancel,177510619,,,-1000,,,
5.583149,,Cancel,177510727,,,-1000,,,
5.583153,,Insert,177510983,0,A,2000,147100,G,
5.583158,,Insert,177510987,0,A,1000,147000,G,
5.586141,,Cancel,177510719,,,-8000,,,
5.586146,,Insert,177511055,0,B,8000,146800,G,
5.586156,,Insert,177511059,0,B,1000,146800,G,
5.586195,,Insert,177511063,0,B,1000,145400,G,
5.586215,,Cancel,177510739,,,-3000,,,
5.586402,,Insert,177511075,0,B,1000,146800,G,
5.586908,,Cancel,177511075,,,-1000,,,
5.586964,,Insert,177511099,0,A,400,147100,G,
5.60347,,Cancel,7028098,,,-10000,,,
5.60347,,Cancel,7028099,,,-10000,,,
5.60347,,Insert,7028100,1,A,10000,147500,G,
5.60347,,Insert,7028101,1,B,10000,146300,G,
5.625976,,Insert,177511811,0,A,1000,147100,G,
5.63296,,Insert,5006890,1,B,84,147000,G,
5.660854,,Insert,177512811,0,A,8000,147000,G,
5.660858,,Insert,177512815,0,A,1000,147100,G,
5.66088,,Cancel,177470747,,,-1000,,,
5.660886,,Insert,177512831,0,A,1000,148500,G,
5.660926,,Cancel,177511059,,,-1000,,,
5.661199,,Insert,177512879,0,A,400,147000,G,
5.661201,,Cancel,177511063,,,-1000,,,
5.661213,,Cancel,177511099,,,-400,,,
5.66948,,Insert,177513247,0,A,1000,147000,G,
5.692422,,Insert,177513547,0,B,1000,145300,G,
5.692447,,Insert,177513551,0,A,1000,176700,G,
5.695347,,Cancel,177511055,,,-8000,,,
5.695594,,Cancel,177475719,,,-1000,,,
5.695618,,Cancel,177481551,,,-1000,,,
5.695892,,Cancel,177475903,,,-1000,,,
5.696104,,Cancel,177475603,,,-2000,,,
5.696135,,Insert,177513671,0,A,1000,147100,G,
5.696154,,Cancel,177509899,,,-1000,,,
5.696251,,Insert,177513687,0,B,2000,145800,G,
5.696684,,Insert,177513751,0,B,1000,146700,G,
5.696988,,Insert,177513767,0,A,1000,147600,G,
5.713653,,Insert,177514171,0,B,1000,146500,G,
5.714169,,Cancel,177479023,,,-1000,,,
5.715355,,Cancel,177514171,,,-1000,,,
5.717376,,Insert,177514307,0,B,1000,146500,G,
5.722447,,Cancel,177510987,,,-1000,,,
5.722576,,Insert,177514439,0,A,1000,147000,G,
5.722639,,Cancel,177510983,,,-2000,,,
5.722639,,Cancel,177513671,,,-1000,,,
5.722639,,Cancel,177512815,,,-1000,,,
5.72265,,Cancel,177475023,,,-8000,,,
5.722677,,Insert,177514455,0,A,1000,147000,G,
5.722814,,Cancel,177509459,,,-1000,,,
5.722859,,Insert,177514503,0,A,1000,147000,G,
5.722924,,Cancel,177514307,,,-1000,,,
5.723165,,Insert,177514539,0,B,1000,146600,G,
5.724463,,Insert,177514611,0,B,8000,146700,G,
5.724753,,Cancel,177509631,,,-2000,,,
5.724753,,Insert,177514639,0,B,2000,112700,G,
5.724757,,Insert,177514643,0,B,1000,146500,G,
5.724894,,Cancel,177514503,,,-1000,,,
5.724996,,Cancel,177514639,,,-2000,,,
5.724996,,Insert,177514675,0,B,2000,112800,G,
5.725175,,Insert,177514699,0,B,1000,146800,G,
5.725206,,Insert,177514703,0,B,3000,146600,G,
5.725987,,Cancel,177513687,,,-2000,,,
5.72599,,Insert,177514763,0,B,2000,146800,G,
5.726017,,Insert,177514767,0,B,1000,146800,G,
5.726047,,Insert,177514771,0,B,1000,146800,G,
5.726911,,Insert,177514795,0,B,1000,146800,G,
5.726945,,Insert,177514799,0,B,8000,146800,G,
5.731042,,Cancel,177514699,,,-1000,,,
5.731118,,Insert,177514863,0,B,1000,146800,G,
5.73124,,Cancel,177514799,,,-8000,,,
5.731321,,Cancel,177514863,,,-1000,,,
5.732514,,Cancel,177514771,,,-1000,,,
5.732527,,Cancel,177514767,,,-1000,,,
5.743643,,Cancel,177514643,,,-1000,,,
5.743685,,Insert,177515027,0,B,1000,146500,G,
5.755347,,Insert,177515267,0,B,500,146000,G,
5.86059,,Insert,177517607,0,B,1000,146800,G,
5.868686,,Insert,177517827,0,B,8000,146800,G,
5.868696,,Cancel,177513751,,,-1000,,,
5.868707,,Insert,177517839,0,B,1000,146800,G,
5.868722,,Insert,177517847,0,A,2000,147100,G,
5.868722,,Insert,177517851,0,B,1000,146800,G,
5.869459,,Cancel,177511811,,,-1000,,,
5.869543,,Cancel,177513247,,,-1000,,,
5.869677,,Insert,177518031,0,A,1000,147100,G,
5.869888,,Cancel,177509135,,,-760,,,
5.869888,,Insert,177518075,0,B,770,146800,G,
5.8699,,Cancel,177514455,,,-1000,,,
5.8699,,Cancel,177512811,,,-8000,,,
5.869936,,Cancel,177518031,,,-1000,,,
5.869975,,Cancel,177512879,,,-400,,,
5.870036,,Insert,177518115,0,A,400,147100,G,
5.870421,,Insert,177518271,0,B,1000,146600,G,
5.870477,,Cancel,177513547,,,-1000,,,
5.870689,,Insert,177518359,0,A,1000,147100,G,
5.8707,,Cancel,177514675,,,-2000,,,
5.8707,,Insert,177518371,0,B,2000,112900,G,
5.870717,,Cancel,177518271,,,-1000,,,
5.87093,,Cancel,177518359,,,-1000,,,
5.870932,,Cancel,177509699,,,-1000,,,
5.872506,,Insert,177518727,0,B,1000,146700,G,
5.873635,,Cancel,177514439,,,-1000,,,
5.87366,,Insert,177518775,0,A,1000,147400,G,
5.873665,,Insert,177518787,0,A,2000,148000,G,
5.873695,,Insert,177518803,0,A,1000,147100,G,
5.873703,,Insert,177518807,0,B,1000,146600,G,
5.873708,,Insert,177518811,0,B,8000,146900,G,
5.873717,,Cancel,177510743,,,-2000,,,
5.873717,,Insert,177518815,0,A,2000,181700,G,
5.873741,,Insert,177518831,0,B,1000,146900,G,
5.873745,,Insert,177518835,0,B,3000,146700,G,
5.873746,,Cancel,177514703,,,-3000,,,
5.873783,,Cancel,177508847,,,-2000,,,
5.873982,,Cancel,177508811,,,-1000,,,
5.874071,,Insert,177518967,0,B,1000,146900,G,
5.87421,,Cancel,177508171,,,-2000,,,
5.874221,,Cancel,177518803,,,-1000,,,
5.874221,,Cancel,177507895,,,-8000,,,
5.874299,,Cancel,177508563,,,-1000,,,
5.87439,,Cancel,177507419,,,-760,,,
5.874395,,Insert,177519123,0,B,770,146900,G,
5.874426,,Cancel,177512831,,,-1000,,,
5.874426,,Cancel,177507903,,,-1000,,,
5.874449,,Insert,177519171,0,B,1000,146900,G,
5.874509,,Insert,177519191,0,B,1000,146900,G,
5.874657,,Cancel,177518115,,,-400,,,
5.874749,,Cancel,177517847,,,-2000,,,
5.874814,,Insert,177519367,0,A,2000,148100,G,
5.874844,,Cancel,177518371,,,-2000,,,
5.874844,,Insert,177519371,0,B,2000,113000,G,
5.874866,,Cancel,177507439,,,-1000,,,
5.874959,,Insert,177519431,0,A,400,147200,G,
5.875063,,Insert,177519483,0,A,1000,147500,G,
5.875066,,Cancel,177507763,,,-1000,,,
5.875152,,Cancel,177519371,,,-2000,,,
5.875152,,Insert,177519515,0,B,2000,112900,G,
5.875207,,Cancel,177519515,,,-2000,,,
5.875207,,Insert,177519543,0,B,2000,113000,G,
5.875219,,Cancel,177518815,,,-2000,,,
5.875219,,Insert,177519547,0,A,2000,181800,G,
5.875265,,Cancel,177519543,,,-2000,,,
5.875265,,Insert,177519595,0,B,2000,112900,G,
5.875405,,Cancel,177519595,,,-2000,,,
5.875405,,Insert,177519687,0,B,2000,113000,G,
5.875459,,Cancel,177519687,,,-2000,,,
5.875459,,Insert,177519763,0,B,2000,112900,G,
5.875517,,Insert,177519803,0,B,1000,146300,G,
5.875648,,Insert,177519875,0,A,1000,147200,G,
5.875675,,Cancel,177513767,,,-1000,,,
5.875875,,Cancel,177519875,,,-1000,,,
5.875982,,Insert,177519951,0,A,1000,147200,G,
5.877702,,Cancel,177518811,,,-8000,,,
5.878236,,Insert,177520263,0,A,8000,147200,G,
5.878236,,Cancel,177519123,,,-770,,,
5.878238,,Insert,177520267,0,A,770,147200,G,
5.878433,,Insert,177520295,0,A,1000,147500,G,
5.878529,,Cancel,177518967,,,-1000,,,
5.878565,,Insert,177520315,0,A,8000,147200,G,
5.878592,,Insert,177520331,0,A,2000,147300,G,
5.878679,,Cancel,177518807,,,-1000,,,
5.878861,,Cancel,177519171,,,-1000,,,
5.87896,,Cancel,177520263,,,-8000,,,
5.879228,,Insert,177520515,0,B,1000,146600,G,
5.879883,,Cancel,177517827,,,-8000,,,
5.879887,,Insert,177520671,0,A,1000,147200,G,
5.879925,,Cancel,177520515,,,-1000,,,
5.879943,,Cancel,177518835,,,-3000,,,
5.879948,,Insert,177520683,0,A,8000,147100,G,
5.879954,,Cancel,177519191,,,-1000,,,
5.87997,,Insert,177520695,0,A,3000,147200,G,
5.879985,,Insert,177520719,0,A,1000,147100,G,
5.879993,,Cancel,177518831,,,-1000,,,
5.879996,,Cancel,177519367,,,-2000,,,
5.880023,,Cancel,177519431,,,-400,,,
5.880028,,Cancel,177519547,,,-2000,,,
5.880028,,Insert,177520731,0,A,2000,181700,G,
5.88003,,Cancel,177519483,,,-1000,,,
5.880077,,Insert,177520759,0,A,770,147100,G,
5.880152,,Cancel,177518075,,,-770,,,
5.880166,,Insert,177520795,0,B,2000,145900,G,
5.880263,,Insert,177520827,0,A,1000,147400,G,
5.880307,,Insert,177520859,0,A,1000,147100,G,
5.880345,,Cancel,177520759,,,-770,,,
5.880351,,Insert,177520867,0,B,770,146800,G,
5.880391,,Insert,177520887,0,B,1000,146600,G,
5.880504,,Cancel,177519763,,,-2000,,,
5.880504,,Insert,177520943,0,B,2000,112800,G,
5.880607,,Cancel,177520859,,,-1000,,,
5.880627,,Cancel,177520827,,,-1000,,,
5.880637,,Cancel,177520867,,,-770,,,
5.880642,,Insert,177520975,0,A,770,147100,G,
5.880713,,Cancel,177520887,,,-1000,,,
5.880739,,Cancel,177520975,,,-770,,,
5.880739,,Insert,177520991,0,B,770,146800,G,
5.881422,,Insert,177521099,0,B,1000,146800,G,
5.881449,,Insert,177521107,0,A,1000,147100,G,
5.881924,,Insert,177521167,0,B,1000,146200,G,
5.882049,,Cancel,177520991,,,-770,,,
5.882149,,Insert,177521179,0,A,1000,147400,G,
5.882193,,Cancel,177520683,,,-8000,,,
5.882194,,Cancel,177520315,,,-8000,,,
5.882216,,Insert,177521203,0,A,780,147100,G,
5.882227,,Insert,177521207,0,A,2000,147100,G,
5.882244,,Insert,177521235,0,A,1000,147100,G,
5.882444,,Cancel,177521179,,,-1000,,,
5.882652,,Cancel,177521207,,,-2000,,,
5.882764,,Insert,177521351,0,B,780,146800,G,
5.88296,,Cancel,177521203,,,-780,,,
5.883077,,Cancel,177521235,,,-1000,,,
5.883143,,Cancel,177520695,,,-3000,,,
5.883147,,Cancel,177521167,,,-1000,,,
5.88456,,Insert,177521619,0,A,780,147100,G,
5.88527,,Insert,177521715,0,A,1000,147100,G,
5.885328,,Cancel,177521351,,,-780,,,
5.885374,,Insert,177521727,0,B,1000,146200,G,
5.885432,,Cancel,177521099,,,-1000,,,
5.887341,,Insert,177522175,0,B,770,146800,G,
5.887379,,Insert,177522203,0,B,8000,146800,G,
5.887382,,Insert,177522215,0,B,1000,146800,G,
5.890066,,Insert,177522347,0,A,1000,147400,G,
5.890151,,Cancel,177522175,,,-770,,,
5.890214,,Cancel,177522203,,,-8000,,,
5.890474,,Insert,177522447,0,B,8000,146800,G,
5.891005,,Cancel,177522347,,,-1000,,,
5.896496,,Insert,177522735,0,A,1000,147100,G,
5.896947,,Insert,177522767,0,A,8000,147100,G,
5.897175,,Insert,177522771,0,A,400,147100,G,
5.898175,,Cancel,177521619,,,-780,,,
5.898596,,Insert,177522799,0,A,1000,147400,G,
5.901441,,Cancel,7028100,,,-10000,,,
5.901441,,Cancel,7028101,,,-10000,,,
5.901441,,Insert,7028102,1,A,10000,147600,G,
5.901441,,Insert,7028103,1,B,10000,146400,G,
5.903106,,Cancel,177522799,,,-1000,,,
5.917704,,Cancel,177522215,,,-1000,,,
5.917719,,Insert,177523707,0,B,780,146800,G,
5.917734,,Insert,177523711,0,A,2000,147200,G,
5.917764,,Insert,177523715,0,A,1000,148500,G,
